modulation,pilot_spacing,snr_db,channel,scenario,method,ber
16,5,6,doppler,doppler_p10_v50_f3500MHz,cubic,0.022451904761904763
16,5,7,doppler,doppler_p10_v50_f700MHz,perfect,0.018506190476190478
16,5,7,doppler,doppler_p10_v50_f700MHz,cubic,0.01844904761904762
16,5,7,doppler,doppler_p10_v50_f3500MHz,perfect,0.018178095238095236
16,5,7,doppler,doppler_p10_v50_f3500MHz,cubic,0.01834238095238095
16,5,8,doppler,doppler_p10_v50_f700MHz,perfect,0.015935238095238096
16,5,8,doppler,doppler_p10_v50_f700MHz,cubic,0.015955238095238095
16,5,8,doppler,doppler_p10_v50_f3500MHz,perfect,0.015475238095238092
16,5,8,doppler,doppler_p10_v50_f3500MHz,cubic,0.015686666666666665
16,5,9,doppler,doppler_p10_v50_f700MHz,perfect,0.011517142857142856
16,5,9,doppler,doppler_p10_v50_f700MHz,cubic,0.011504761904761907
16,5,9,doppler,doppler_p10_v50_f3500MHz,perfect,0.01223142857142857
16,5,9,doppler,doppler_p10_v50_f3500MHz,cubic,0.012386666666666666
16,5,10,doppler,doppler_p10_v50_f700MHz,perfect,0.009422380952380951
16,5,10,doppler,doppler_p10_v50_f700MHz,cubic,0.009423809523809524
16,5,10,doppler,doppler_p10_v50_f3500MHz,perfect,0.008897619047619047
16,5,10,doppler,doppler_p10_v50_f3500MHz,cubic,0.009213333333333336
16,5,11,doppler,doppler_p10_v50_f700MHz,perfect,0.007744761904761904
16,5,11,doppler,doppler_p10_v50_f700MHz,cubic,0.007752857142857143
16,5,11,doppler,doppler_p10_v50_f3500MHz,perfect,0.007496666666666667
16,5,11,doppler,doppler_p10_v50_f3500MHz,cubic,0.007735238095238095
16,5,12,doppler,doppler_p10_v50_f700MHz,perfect,0.005526666666666667
16,5,12,doppler,doppler_p10_v50_f700MHz,cubic,0.005534761904761905
16,5,12,doppler,doppler_p10_v50_f3500MHz,perfect,0.005752857142857142
16,5,12,doppler,doppler_p10_v50_f3500MHz,cubic,0.005959523809523809
16,5,13,doppler,doppler_p10_v50_f700MHz,perfect,0.004273333333333333
