modulation,pilot_spacing,snr_db,channel,scenario,method,ber
16,5,15,doppler,doppler_p10_v50_f700MHz,perfect,0.004863809523809523
16,5,15,doppler,doppler_p10_v50_f700MHz,cubic,0.004847142857142858
16,5,15,doppler,doppler_p10_v50_f3500MHz,perfect,0.004745238095238096
16,5,15,doppler,doppler_p10_v50_f3500MHz,cubic,0.004815238095238094
16,5,16,doppler,doppler_p10_v50_f700MHz,perfect,0.003906190476190476
16,5,16,doppler,doppler_p10_v50_f700MHz,cubic,0.0039052380952380953
16,5,16,doppler,doppler_p10_v50_f3500MHz,perfect,0.0032809523809523805
16,5,16,doppler,doppler_p10_v50_f3500MHz,cubic,0.0033880952380952382
16,5,17,doppler,doppler_p10_v50_f700MHz,perfect,0.0034923809523809525
16,5,17,doppler,doppler_p10_v50_f700MHz,cubic,0.0035019047619047608
16,5,17,doppler,doppler_p10_v50_f3500MHz,perfect,0.0028219047619047625
16,5,17,doppler,doppler_p10_v50_f3500MHz,cubic,0.0028966666666666667
16,5,18,doppler,doppler_p10_v50_f700MHz,perfect,0.002216190476190476
16,5,18,doppler,doppler_p10_v50_f700MHz,cubic,0.002216190476190476
16,5,18,doppler,doppler_p10_v50_f3500MHz,perfect,0.0021766666666666666
