modulation,pilot_spacing,snr_db,channel,scenario,method,ber
16,5,1,doppler,doppler_p10_v50_f3500MHz,perfect,0.07440619047619049
16,5,1,doppler,doppler_p10_v50_f3500MHz,cubic,0.07441857142857142
16,5,2,doppler,doppler_p10_v50_f700MHz,perfect,0.06972261904761903
16,5,2,doppler,doppler_p10_v50_f700MHz,cubic,0.06973214285714284
16,5,2,doppler,doppler_p10_v50_f3500MHz,perfect,0.0705210714285714
16,5,2,doppler,doppler_p10_v50_f3500MHz,cubic,0.07054476190476189
16,5,3,doppler,doppler_p10_v50_f700MHz,perfect,0.06650738095238096
16,5,3,doppler,doppler_p10_v50_f700MHz,cubic,0.06652011904761904
16,5,3,doppler,doppler_p10_v50_f3500MHz,perfect,0.06445940476190477
16,5,3,doppler,doppler_p10_v50_f3500MHz,cubic,0.06445571428571428
16,5,4,doppler,doppler_p10_v50_f700MHz,perfect,0.059854285714285735
16,5,4,doppler,doppler_p10_v50_f700MHz,cubic,0.05984404761904762
16,5,4,doppler,doppler_p10_v50_f3500MHz,perfect,0.059420238095238095
16,5,4,doppler,doppler_p10_v50_f3500MHz,cubic,0.059442857142857145
16,5,5,doppler,doppler_p10_v50_f700MHz,perfect,0.054434047619047625
16,5,5,doppler,doppler_p10_v50_f700MHz,cubic,0.054427261904761916
16,5,5,doppler,doppler_p10_v50_f3500MHz,perfect,0.05343642857142857
16,5,5,doppler,doppler_p10_v50_f3500MHz,cubic,0.053471904761904776
16,5,6,doppler,doppler_p10_v50_f700MHz,perfect,0.04889976190476191
16,5,6,doppler,doppler_p10_v50_f700MHz,cubic,0.04890011904761905
16,5,6,doppler,doppler_p10_v50_f3500MHz,perfect,0.048601785714285715
16,5,6,doppler,doppler_p10_v50_f3500MHz,cubic,0.04863464285714286
16,5,7,doppler,doppler_p10_v50_f700MHz,perfect,0.04365666666666666
16,5,7,doppler,doppler_p10_v50_f700MHz,cubic,0.04365535714285714
16,5,7,doppler,doppler_p10_v50_f3500MHz,perfect,0.043492619047619044
16,5,7,doppler,doppler_p10_v50_f3500MHz,cubic,0.04352845238095238
16,5,8,doppler,doppler_p10_v50_f700MHz,perfect,0.03939904761904762
16,5,8,doppler,doppler_p10_v50_f700MHz,cubic,0.03939511904761905
16,5,8,doppler,doppler_p10_v50_f3500MHz,perfect,0.03857190476190476
16,5,8,doppler,doppler_p10_v50_f3500MHz,cubic,0.03862999999999999
16,5,9,doppler,doppler_p10_v50_f700MHz,perfect,0.033581904761904764
16,5,9,doppler,doppler_p10_v50_f700MHz,cubic,0.03357809523809523
16,5,9,doppler,doppler_p10_v50_f3500MHz,perfect,0.0335047619047619
16,5,9,doppler,doppler_p10_v50_f3500MHz,cubic,0.033547023809523804
16,5,10,doppler,doppler_p10_v50_f700MHz,perfect,0.029839523809523816
16,5,10,doppler,doppler_p10_v50_f700MHz,cubic,0.029835952380952373
16,5,10,doppler,doppler_p10_v50_f3500MHz,perfect,0.029429642857142852
16,5,10,doppler,doppler_p10_v50_f3500MHz,cubic,0.029461547619047623
16,5,11,doppler,doppler_p10_v50_f700MHz,perfect,0.026680833333333338
16,5,11,doppler,doppler_p10_v50_f700MHz,cubic,0.026685595238095237
16,5,11,doppler,doppler_p10_v50_f3500MHz,perfect,0.025244880952380946
16,5,11,doppler,doppler_p10_v50_f3500MHz,cubic,0.025304404761904764
16,5,12,doppler,doppler_p10_v50_f700MHz,perfect,0.021083809523809522
16,5,12,doppler,doppler_p10_v50_f700MHz,cubic,0.021079642857142856
16,5,12,doppler,doppler_p10_v50_f3500MHz,perfect,0.021366904761904764
16,5,12,doppler,doppler_p10_v50_f3500MHz,cubic,0.02146928571428572
16,5,13,doppler,doppler_p10_v50_f700MHz,perfect,0.01827869047619048
16,5,13,doppler,doppler_p10_v50_f700MHz,cubic,0.018293928571428572
16,5,13,doppler,doppler_p10_v50_f3500MHz,perfect,0.018014285714285715
16,5,13,doppler,doppler_p10_v50_f3500MHz,cubic,0.018102857142857143
16,5,14,doppler,doppler_p10_v50_f700MHz,perfect,0.015465595238095238
16,5,14,doppler,doppler_p10_v50_f700MHz,cubic,0.015464999999999998
16,5,14,doppler,doppler_p10_v50_f3500MHz,perfect,0.015290238095238098
16,5,14,doppler,doppler_p10_v50_f3500MHz,cubic,0.015362380952380955
16,5,15,doppler,doppler_p10_v50_f700MHz,perfect,0.011998095238095238
16,5,15,doppler,doppler_p10_v50_f700MHz,cubic,0.012001547619047618
16,5,15,doppler,doppler_p10_v50_f3500MHz,perfect,0.012517142857142859
16,5,15,doppler,doppler_p10_v50_f3500MHz,cubic,0.012564642857142858
16,5,16,doppler,doppler_p10_v50_f700MHz,perfect,0.011055238095238094
16,5,16,doppler,doppler_p10_v50_f700MHz,cubic,0.01105488095238095
16,5,16,doppler,doppler_p10_v50_f3500MHz,perfect,0.010252142857142857
16,5,16,doppler,doppler_p10_v50_f3500MHz,cubic,0.01034
16,5,17,doppler,doppler_p10_v50_f700MHz,perfect,0.008262380952380952
16,5,17,doppler,doppler_p10_v50_f700MHz,cubic,0.008258690476190477
16,5,17,doppler,doppler_p10_v50_f3500MHz,perfect,0.008350119047619047
16,5,17,doppler,doppler_p10_v50_f3500MHz,cubic,0.008427738095238098
16,5,18,doppler,doppler_p10_v50_f700MHz,perfect,0.00725904761904762
16,5,18,doppler,doppler_p10_v50_f700MHz,cubic,0.007258928571428571
16,5,18,doppler,doppler_p10_v50_f3500MHz,perfect,0.006750952380952381
